#########################################################################################################
# Mass-radius curves for irradiated ocean planets (0.2 M_Earth to 20 M_Earth)
# 
# x_core' : core to core+mantle mass fraction in the planet, i.e. the core mass fraction without taking into account H2O in hydrosphere or atmosphere
# x_H2O : total water mass fraction in the planet (taking into account the mass of H2O in the atmosphere)
# T_irr : irradiation temperature (in K)
# T_b : temperature at the boundary between the interior and the atmosphere model (in K)
# M_b : mass of the interior part of the planet (in units of M_Earth), obtained by integrating the density profile
# M_a : mass of the atmosphere of the planet (in units of M_Earth), obtained by integrating the density profile
#       the mass of the planet is thus M_p = M_b + M_a
# R_b : radius of the interior part of the planet (in units of R_Earth)
# R_a : thickness of the atmosphere (in units of R_Earth)
#       the radius of the planet is thus R_p = R_b + R_a
# errcode : integer indicating if the run succeeded or failed, based on the success or fail to interpolate the atmosphere properties in the final iteration of the interior model
#           value 0 : the interpolation succeeded
#           value 1 : atmosphere properties are extrapolated beyond the range of parameters
#           value 2 : extrapolation yields to unphysical results
#
# 2024 update:
# Added case x_H2O = 0 from Zeng+2016 models
#
#########################################################################################################

#  x_core'     x_H2O     T_irr       T_b              M_b              M_a              R_b              R_a   errcode
   0.00000   0.90000   400.000  2727.161  2.531391829e-01  4.605229737e-28  1.585618787e+00  1.184914444e+00         2
   0.00000   0.90000   400.000  4017.044  3.278634400e-01  5.476990460e-28  1.547898730e+00  2.012717814e+00         2
   0.00000   0.90000   400.000  3205.727  4.112331819e-01  3.343351459e-03  2.022549089e+00  1.272458648e+00         2
   0.00000   0.90000   400.000  4033.760  5.233841183e-01  8.725759834e-28  2.019947875e+00  2.211608866e+00         2
   0.00000   0.90000   400.000  2926.363  6.722058380e-01  4.411387609e-03  1.946125960e+00  8.623655471e-01         1
   0.00000   0.90000   400.000  2754.187  8.566840267e-01  4.203025235e-03  1.940085350e+00  6.275348723e-01         1
   0.00000   0.90000   400.000  2675.361  1.091533373e+00  3.978363270e-03  1.974938732e+00  4.876870535e-01         1
   0.00000   0.90000   400.000  2614.781  1.390965594e+00  3.541337839e-03  2.026798084e+00  3.797924629e-01         0
   0.00000   0.90000   400.000  2569.978  1.771891480e+00  3.085442649e-03  2.092574310e+00  3.003835769e-01         0
   0.00000   0.90000   400.000  2536.271  2.257766240e+00  2.754612899e-03  2.170464333e+00  2.431215844e-01         0
   0.00000   0.90000   400.000  2502.377  2.877170690e+00  2.493714672e-03  2.256722959e+00  1.989673564e-01         0
   0.00000   0.90000   400.000  2457.352  3.667149721e+00  2.280250663e-03  2.350602115e+00  1.633565920e-01         0
   0.00000   0.90000   400.000  2422.602  4.673263556e+00  2.108765122e-03  2.453514482e+00  1.358039895e-01         0
   0.00000   0.90000   400.000  2394.311  5.952110471e+00  1.966408665e-03  2.564845157e+00  1.139299809e-01         0
   0.00000   0.90000   400.000  2370.156  7.587430777e+00  1.841879426e-03  2.684274648e+00  9.606515973e-02         0
   0.00000   0.90000   400.000  2330.338  9.664191455e+00  1.726534879e-03  2.809139048e+00  8.062058955e-02         0
   0.00000   0.90000   400.000  2295.698  1.231643548e+01  1.620520366e-03  2.941092737e+00  6.789779355e-02         0
   0.00000   0.90000   400.000  2266.500  1.570177930e+01  1.521793510e-03  3.079858114e+00  5.736612436e-02         0
   0.00000   0.90000   400.000  2241.493  1.998045311e+01  1.430296001e-03  3.224695877e+00  4.865925345e-02         0

   0.00000   1.00000   400.000  2644.478  2.084407712e-01  4.643417442e-28  1.686910336e+00  1.404803941e+00         2
   0.00000   1.00000   400.000  2611.284  2.532966825e-01  4.879880038e-28  1.676840020e+00  1.207740436e+00         2
   0.00000   1.00000   400.000  3094.315  3.229635978e-01  5.284409279e-28  1.682215762e+00  1.092299987e+00         2
   0.00000   1.00000   400.000  3177.468  4.108564227e-01  3.421304555e-03  2.169805719e+00  1.287013686e+00         2
   0.00000   1.00000   400.000  4500.000  5.242575026e-01  8.768925298e-28  2.041508229e+00  2.130075251e+00         2
   0.00000   1.00000   400.000  3067.524  6.721532558e-01  5.019423554e-03  2.085050438e+00  1.017686764e+00         1
   0.00000   1.00000   400.000  2812.672  8.565089300e-01  4.704535040e-03  2.038673055e+00  6.976058643e-01         1
   0.00000   1.00000   400.000  2696.414  1.091273783e+00  4.481053623e-03  2.057916424e+00  5.309501221e-01         1
   0.00000   1.00000   400.000  2635.589  1.390510881e+00  4.123012663e-03  2.105966271e+00  4.166010853e-01         0
   0.00000   1.00000   400.000  2584.348  1.772683361e+00  3.566016985e-03  2.168754473e+00  3.263146215e-01         0
   0.00000   1.00000   400.000  2547.320  2.258417404e+00  3.158965495e-03  2.244467468e+00  2.623284485e-01         0
   0.00000   1.00000   400.000  2517.999  2.876950439e+00  2.842082104e-03  2.329953380e+00  2.143117937e-01         0
   0.00000   1.00000   400.000  2471.738  3.667528771e+00  2.581750917e-03  2.423629669e+00  1.751987618e-01         0
   0.00000   1.00000   400.000  2433.834  4.671315098e+00  2.365934062e-03  2.524864669e+00  1.448264555e-01         0
   0.00000   1.00000   400.000  2403.561  5.955951887e+00  2.191111306e-03  2.637104399e+00  1.209311344e-01         0
   0.00000   1.00000   400.000  2378.309  7.586870667e+00  2.041908708e-03  2.757728228e+00  1.017405677e-01         0
   0.00000   1.00000   400.000  2343.976  9.660989176e+00  1.899013224e-03  2.881554150e+00  8.528298787e-02         0
   0.00000   1.00000   400.000  2306.625  1.231856914e+01  1.770326420e-03  3.013519385e+00  7.149785815e-02         0
   0.00000   1.00000   400.000  2275.842  1.569035482e+01  1.658733646e-03  3.153408698e+00  6.032172366e-02         0
   0.00000   1.00000   400.000  2248.966  1.999380595e+01  1.564917640e-03  3.300333991e+00  5.109289684e-02         0

   0.00000   0.00000   500.000   500.000  2.000000000e-01  0.000000000e+00  6.635201912e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  2.548549971e-01  0.000000000e+00  7.134687254e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  3.247553478e-01  0.000000000e+00  7.673075995e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  4.138276162e-01  0.000000000e+00  8.219892058e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  5.273301797e-01  0.000000000e+00  8.816686680e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  6.719636573e-01  0.000000000e+00  9.468044644e-01  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  8.562664797e-01  0.000000000e+00  1.017787051e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  1.091118956e+00  0.000000000e+00  1.090118117e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  1.390385592e+00  0.000000000e+00  1.168441535e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  1.771733581e+00  0.000000000e+00  1.252311719e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  2.257675783e+00  0.000000000e+00  1.341105974e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  2.876899777e+00  0.000000000e+00  1.432190480e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  3.665961422e+00  0.000000000e+00  1.528645598e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  4.671442938e+00  0.000000000e+00  1.630778347e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  5.952702883e+00  0.000000000e+00  1.738203718e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  7.585380381e+00  0.000000000e+00  1.850012710e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  9.665860477e+00  0.000000000e+00  1.961262805e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  1.231696422e+01  0.000000000e+00  2.079375525e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  1.569519941e+01  0.000000000e+00  2.204640140e+00  0.000000000e+00         0
   0.00000   0.00000   500.000   500.000  2.000000000e+01  0.000000000e+00  2.331337160e+00  0.000000000e+00         0

   0.00000   0.10000   500.000  4178.404  2.098338007e-01  3.548201631e-28  1.054233576e+00  3.978008433e+00         2
   0.00000   0.10000   500.000  3372.167  2.549120241e-01  1.749557209e-03  1.092471607e+00  1.417390009e+00         1
   0.00000   0.10000   500.000  3150.499  3.247802054e-01  1.541397416e-03  1.105853604e+00  8.731845174e-01         1
   0.00000   0.10000   500.000  3044.955  4.138414503e-01  1.361764391e-03  1.137638771e+00  6.160864824e-01         0
   0.00000   0.10000   500.000  2976.231  5.273840049e-01  1.163998793e-03  1.178793942e+00  4.549597488e-01         0
   0.00000   0.10000   500.000  2914.276  6.723089322e-01  1.025721220e-03  1.226433766e+00  3.501152202e-01         0
   0.00000   0.10000   500.000  2861.473  8.563527755e-01  9.261230083e-04  1.280451129e+00  2.779621611e-01         0
   0.00000   0.10000   500.000  2820.948  1.091214160e+00  8.537978072e-04  1.341959904e+00  2.262902687e-01         0
   0.00000   0.10000   500.000  2775.839  1.390583305e+00  7.944540389e-04  1.408542676e+00  1.860166143e-01         0
   0.00000   0.10000   500.000  2733.408  1.771929190e+00  7.551394968e-04  1.481932943e+00  1.551981299e-01         0
   0.00000   0.10000   500.000  2697.932  2.258086477e+00  7.271309627e-04  1.561826076e+00  1.310544617e-01         0
   0.00000   0.10000   500.000  2668.062  2.877145544e+00  7.044781471e-04  1.648938986e+00  1.116606539e-01         0
   0.00000   0.10000   500.000  2630.046  3.666427414e+00  6.821109543e-04  1.741749187e+00  9.507104256e-02         0
   0.00000   0.10000   500.000  2594.541  4.673155435e+00  6.618746160e-04  1.842077039e+00  8.130797911e-02         0
   0.00000   0.10000   500.000  2563.265  5.953016982e+00  6.439233777e-04  1.947775318e+00  6.981471204e-02         0
   0.00000   0.10000   500.000  2535.042  7.587723452e+00  6.373496746e-04  2.061962747e+00  6.040431487e-02         0
   0.00000   0.10000   500.000  2506.257  9.667919828e+00  6.255523360e-04  2.180964888e+00  5.215974872e-02         0
   0.00000   0.10000   500.000  2468.643  1.231854833e+01  6.113993860e-04  2.306859900e+00  4.486046773e-02         0
   0.00000   0.10000   500.000  2435.993  1.570018393e+01  5.960148083e-04  2.440866792e+00  3.865901575e-02         0
   0.00000   0.10000   500.000  2406.097  1.999168546e+01  5.824246063e-04  2.578655750e+00  3.335608714e-02         0

   0.00000   0.20000   500.000  3599.234  2.096245972e-01  1.704208139e-03  1.279114148e+00  2.090237599e+00         2
   0.00000   0.20000   500.000  4452.064  2.545371339e-01  4.379894945e-28  1.240413009e+00  3.277095769e+00         2
   0.00000   0.20000   500.000  3379.934  3.249006206e-01  2.275536334e-03  1.281164544e+00  1.329039705e+00         1
   0.00000   0.20000   500.000  3145.858  4.138779498e-01  2.018083819e-03  1.280641690e+00  8.400777184e-01         1
   0.00000   0.20000   500.000  3036.986  5.275482617e-01  1.796989954e-03  1.307764984e+00  6.018475774e-01         0
   0.00000   0.20000   500.000  2971.083  6.720563133e-01  1.521863457e-03  1.348341406e+00  4.474205290e-01         0
   0.00000   0.20000   500.000  2908.664  8.565471010e-01  1.328192610e-03  1.397105230e+00  3.448981366e-01         0
   0.00000   0.20000   500.000  2856.875  1.091214080e+00  1.186987419e-03  1.453259356e+00  2.737296799e-01         0
   0.00000   0.20000   500.000  2817.040  1.390510655e+00  1.085461024e-03  1.518621273e+00  2.227397639e-01         0
   0.00000   0.20000   500.000  2770.883  1.772559613e+00  1.006428931e-03  1.591521939e+00  1.831413361e-01         0
   0.00000   0.20000   500.000  2729.064  2.258418966e+00  9.497669961e-04  1.670842790e+00  1.526235409e-01         0
   0.00000   0.20000   500.000  2693.993  2.878158606e+00  9.086103882e-04  1.757628296e+00  1.286926569e-01         0
   0.00000   0.20000   500.000  2664.128  3.667711878e+00  8.739329353e-04  1.851574419e+00  1.093585965e-01         0
   0.00000   0.20000   500.000  2623.687  4.672819899e+00  8.409170160e-04  1.951440851e+00  9.279951898e-02         0
   0.00000   0.20000   500.000  2587.947  5.954164612e+00  8.107301916e-04  2.058705875e+00  7.913123001e-02         0
   0.00000   0.20000   500.000  2556.498  7.586571701e+00  7.791540513e-04  2.171065997e+00  6.759775892e-02         0
   0.00000   0.20000   500.000  2528.820  9.669169190e+00  7.587821872e-04  2.293422393e+00  5.817063726e-02         0
   0.00000   0.20000   500.000  2495.548  1.232173466e+01  7.421980784e-04  2.421044492e+00  5.001557446e-02         0
   0.00000   0.20000   500.000  2457.531  1.569803137e+01  7.203311553e-04  2.553077132e+00  4.282507301e-02         0
   0.00000   0.20000   500.000  2424.653  1.999070638e+01  6.986241333e-04  2.693529044e+00  3.678508029e-02         0

   0.00000   0.30000   500.000  4174.115  2.094988494e-01  3.583269328e-28  1.110126189e+00  3.019255645e+00         2
   0.00000   0.30000   500.000  3566.364  2.542840939e-01  1.962392333e-03  1.420399294e+00  1.698934274e+00         2
   0.00000   0.30000   500.000  4029.532  3.239564100e-01  5.446147468e-28  1.450358849e+00  2.836929169e+00         2
   0.00000   0.30000   500.000  3274.442  4.139424275e-01  2.593734286e-03  1.413853426e+00  1.078310019e+00         1
   0.00000   0.30000   500.000  3109.588  5.275701223e-01  2.359826413e-03  1.421850555e+00  7.427506267e-01         1
   0.00000   0.30000   500.000  3009.386  6.720326650e-01  2.084576938e-03  1.451110743e+00  5.430069727e-01         0
   0.00000   0.30000   500.000  2951.365  8.566096633e-01  1.777041848e-03  1.496299485e+00  4.113554244e-01         0
   0.00000   0.30000   500.000  2889.150  1.091495579e+00  1.556152246e-03  1.549738801e+00  3.203284797e-01         0
   0.00000   0.30000   500.000  2842.584  1.390822933e+00  1.400719387e-03  1.613212144e+00  2.570737799e-01         0
   0.00000   0.30000   500.000  2803.543  1.772394488e+00  1.283280619e-03  1.684740319e+00  2.101874848e-01         0
   0.00000   0.30000   500.000  2755.599  2.258197677e+00  1.188848906e-03  1.763084001e+00  1.730858047e-01         0
   0.00000   0.30000   500.000  2716.428  2.877589872e+00  1.112787572e-03  1.849127882e+00  1.443031728e-01         0
   0.00000   0.30000   500.000  2683.525  3.667457248e+00  1.049542489e-03  1.942932511e+00  1.214226047e-01         0
   0.00000   0.30000   500.000  2650.014  4.674132978e+00  1.003902261e-03  2.043127120e+00  1.028400439e-01         0
   0.00000   0.30000   500.000  2609.626  5.953587217e+00  9.676058461e-04  2.150763084e+00  8.732676635e-02         0
   0.00000   0.30000   500.000  2574.507  7.587836263e+00  9.311726717e-04  2.264567153e+00  7.436447783e-02         0
   0.00000   0.30000   500.000  2544.080  9.670358856e+00  8.984294648e-04  2.387038896e+00  6.363124680e-02         0
   0.00000   0.30000   500.000  2516.824  1.232233097e+01  8.628390639e-04  2.514341119e+00  5.446753382e-02         0
   0.00000   0.30000   500.000  2477.600  1.569312986e+01  8.274666890e-04  2.648435925e+00  4.642699950e-02         0
   0.00000   0.30000   500.000  2441.878  1.999641096e+01  7.979336151e-04  2.790824123e+00  3.970144206e-02         0

   0.00000   0.40000   500.000  3645.496  2.095121575e-01  3.230679899e-28  1.191110009e+00  1.328878174e+00         2
   0.00000   0.40000   500.000  4188.905  2.541297663e-01  4.234421149e-28  1.215388872e+00  3.211504822e+00         2
   0.00000   0.40000   500.000  4374.771  3.239619836e-01  5.365256478e-28  1.495389559e+00  2.250752851e+00         2
   0.00000   0.40000   500.000  3579.676  4.140229477e-01  3.342053594e-03  1.583679869e+00  1.537915280e+00         1
   0.00000   0.40000   500.000  3177.476  5.276673070e-01  2.862063755e-03  1.530010723e+00  8.790089818e-01         1
   0.00000   0.40000   500.000  3054.721  6.722791650e-01  2.615368805e-03  1.548639736e+00  6.370505315e-01         1
   0.00000   0.40000   500.000  2980.470  8.565923908e-01  2.278733447e-03  1.587510764e+00  4.777760798e-01         0
   0.00000   0.40000   500.000  2920.991  1.091388544e+00  1.958340575e-03  1.638710251e+00  3.675919392e-01         0
   0.00000   0.40000   500.000  2867.201  1.390685088e+00  1.729669346e-03  1.699125675e+00  2.906132438e-01         0
   0.00000   0.40000   500.000  2825.289  1.772119966e+00  1.564007649e-03  1.768739738e+00  2.352905391e-01         0
   0.00000   0.40000   500.000  2780.781  2.258594925e+00  1.437207604e-03  1.846437963e+00  1.928231617e-01         0
   0.00000   0.40000   500.000  2736.857  2.877830358e+00  1.338422000e-03  1.932238792e+00  1.597530503e-01         0
   0.00000   0.40000   500.000  2700.272  3.667034921e+00  1.257908480e-03  2.025757102e+00  1.337450358e-01         0
   0.00000   0.40000   500.000  2668.941  4.672410690e+00  1.188043596e-03  2.126037766e+00  1.127571881e-01         0
   0.00000   0.40000   500.000  2629.489  5.955422348e+00  1.126819704e-03  2.233960740e+00  9.513079306e-02         0
   0.00000   0.40000   500.000  2592.059  7.589108357e+00  1.072181353e-03  2.349583724e+00  8.059745278e-02         0
   0.00000   0.40000   500.000  2559.369  9.669273304e+00  1.019823227e-03  2.471371562e+00  6.849888204e-02         0
   0.00000   0.40000   500.000  2529.501  1.231881687e+01  9.821087761e-04  2.598660182e+00  5.850497716e-02         0
   0.00000   0.40000   500.000  2495.201  1.570475876e+01  9.482271893e-04  2.735689047e+00  4.998284510e-02         0
   0.00000   0.40000   500.000  2455.962  2.000405458e+01  9.094989200e-04  2.876374622e+00  4.254369330e-02         1

   0.00000   0.50000   500.000  3116.309  2.092733686e-01  3.415473105e-28  1.267072463e+00  1.221678991e+00         2
   0.00000   0.50000   500.000  4500.000  2.542065470e-01  4.329365032e-28  1.290219130e+00  2.515785401e+00         2
   0.00000   0.50000   500.000  3516.927  3.234084320e-01  2.258565691e-03  1.641132766e+00  1.369794262e+00         2
   0.00000   0.50000   500.000  4090.557  4.125198676e-01  6.799721157e-28  1.710922705e+00  2.369729794e+00         2
   0.00000   0.50000   500.000  3278.854  5.275453403e-01  3.373936955e-03  1.644093997e+00  1.043067947e+00         1
   0.00000   0.50000   500.000  3110.708  6.721608532e-01  3.119870975e-03  1.645767800e+00  7.344496581e-01         1
   0.00000   0.50000   500.000  3009.213  8.567107715e-01  2.816187564e-03  1.675121075e+00  5.461029587e-01         1
   0.00000   0.50000   500.000  2952.617  1.091782616e+00  2.396747233e-03  1.722770873e+00  4.160973766e-01         0
   0.00000   0.50000   500.000  2891.024  1.390821722e+00  2.092472693e-03  1.780456436e+00  3.249974759e-01         0
   0.00000   0.50000   500.000  2844.358  1.772261992e+00  1.870296668e-03  1.848695891e+00  2.606556275e-01         0
   0.00000   0.50000   500.000  2805.914  2.258535675e+00  1.699647946e-03  1.925813962e+00  2.127742070e-01         0
   0.00000   0.50000   500.000  2757.324  2.877594668e+00  1.561614600e-03  2.010461174e+00  1.747535597e-01         0
   0.00000   0.50000   500.000  2717.450  3.667315672e+00  1.449221773e-03  2.103388876e+00  1.452059297e-01         0
   0.00000   0.50000   500.000  2683.745  4.672903935e+00  1.359675271e-03  2.204515158e+00  1.218586843e-01         0
   0.00000   0.50000   500.000  2649.122  5.954585802e+00  1.288230183e-03  2.311501468e+00  1.027422537e-01         0
   0.00000   0.50000   500.000  2608.111  7.586695197e+00  1.229647663e-03  2.427935048e+00  8.687141548e-02         0
   0.00000   0.50000   500.000  2572.391  9.667201467e+00  1.172140381e-03  2.550068867e+00  7.366108191e-02         0
   0.00000   0.50000   500.000  2540.875  1.232020540e+01  1.115737846e-03  2.678140927e+00  6.259080794e-02         0
   0.00000   0.50000   500.000  2511.972  1.570053979e+01  1.063357595e-03  2.814222869e+00  5.333060203e-02         0
   0.00000   0.50000   500.000  2470.819  1.999580343e+01  1.013487142e-03  2.957815934e+00  4.526955709e-02         0

   0.00000   0.60000   500.000  2862.546  2.093426093e-01  3.600096496e-28  1.344020532e+00  1.150117989e+00         2
   0.00000   0.60000   500.000  3467.913  2.540740534e-01  3.838927202e-28  1.362012809e+00  1.099431218e+00         2
   0.00000   0.60000   500.000  3548.881  3.230410052e-01  2.549874025e-03  1.817379163e+00  1.681218058e+00         2
   0.00000   0.60000   500.000  4050.661  4.120870919e-01  6.865663874e-28  1.722021140e+00  2.390211905e+00         2
   0.00000   0.60000   500.000  3462.571  5.274672394e-01  3.995023484e-03  1.783357937e+00  1.300066684e+00         1
   0.00000   0.60000   500.000  3161.538  6.720482583e-01  3.596641504e-03  1.742209802e+00  8.309711339e-01         1
   0.00000   0.60000   500.000  3043.980  8.566249649e-01  3.327389614e-03  1.762164810e+00  6.147965726e-01         1
   0.00000   0.60000   500.000  2974.123  1.091487861e+00  2.932682864e-03  1.804461064e+00  4.678965441e-01         0
   0.00000   0.60000   500.000  2914.652  1.390763006e+00  2.513501904e-03  1.859214561e+00  3.615256795e-01         0
   0.00000   0.60000   500.000  2862.704  1.772410697e+00  2.210266688e-03  1.924332671e+00  2.865257656e-01         0
   0.00000   0.60000   500.000  2822.178  2.258498503e+00  1.995850765e-03  2.001460014e+00  2.326572096e-01         0
   0.00000   0.60000   500.000  2776.476  2.877745703e+00  1.818933850e-03  2.084431640e+00  1.902500671e-01         0
   0.00000   0.60000   500.000  2733.083  3.667658473e+00  1.684356200e-03  2.177734406e+00  1.574535278e-01         0
   0.00000   0.60000   500.000  2696.725  4.672708371e+00  1.573291087e-03  2.278825304e+00  1.315989131e-01         0
   0.00000   0.60000   500.000  2665.527  5.954724427e+00  1.478906922e-03  2.387987380e+00  1.107760423e-01         0
   0.00000   0.60000   500.000  2623.489  7.586959150e+00  1.389751705e-03  2.501935963e+00  9.299292489e-02         0
   0.00000   0.60000   500.000  2585.852  9.670390459e+00  1.314204525e-03  2.625825286e+00  7.853874599e-02         0
   0.00000   0.60000   500.000  2552.950  1.231972835e+01  1.242798028e-03  2.755855013e+00  6.655062096e-02         0
   0.00000   0.60000   500.000  2523.486  1.570004894e+01  1.172104383e-03  2.890632978e+00  5.642799711e-02         0
   0.00000   0.60000   500.000  2485.002  1.999466579e+01  1.114187118e-03  3.032553330e+00  4.782572767e-02         0

   0.00000   0.70000   500.000  2736.285  2.091571246e-01  3.851663576e-28  1.420223262e+00  1.207749891e+00         2
   0.00000   0.70000   500.000  3741.095  2.538859216e-01  4.134953370e-28  1.434147611e+00  1.173039989e+00         2
   0.00000   0.70000   500.000  4500.000  3.145432251e-01  5.166657310e-28  1.394757421e+00  2.885903094e+00         2
   0.00000   0.70000   500.000  3626.951  4.117937112e-01  2.923489097e-03  1.854822320e+00  1.259175394e+00         2
   0.00000   0.70000   500.000  4216.713  5.248662649e-01  8.588880808e-28  1.958412027e+00  2.794243029e+00         2
   0.00000   0.70000   500.000  3238.935  6.723237099e-01  4.098661330e-03  1.846994415e+00  9.465551255e-01         1
   0.00000   0.70000   500.000  3088.578  8.563333056e-01  3.832168594e-03  1.851533724e+00  6.877674514e-01         1
   0.00000   0.70000   500.000  2996.088  1.091614795e+00  3.474138925e-03  1.884964775e+00  5.198602826e-01         0
   0.00000   0.70000   500.000  2939.324  1.390822599e+00  2.961792031e-03  1.936903596e+00  3.993622138e-01         0
   0.00000   0.70000   500.000  2881.516  1.772343805e+00  2.584859063e-03  1.999780509e+00  3.137806545e-01         0
   0.00000   0.70000   500.000  2837.090  2.258248618e+00  2.307830785e-03  2.074274623e+00  2.526096174e-01         0
   0.00000   0.70000   500.000  2796.762  2.877539063e+00  2.096697181e-03  2.159326835e+00  2.065562773e-01         0
   0.00000   0.70000   500.000  2749.472  3.667367336e+00  1.919274920e-03  2.250857849e+00  1.696691467e-01         0
   0.00000   0.70000   500.000  2710.273  4.672759815e+00  1.772217815e-03  2.350261488e+00  1.408400159e-01         0
   0.00000   0.70000   500.000  2677.178  5.954683204e+00  1.651191051e-03  2.459247275e+00  1.179788525e-01         0
   0.00000   0.70000   500.000  2640.077  7.589918536e+00  1.544128669e-03  2.575543735e+00  9.901207468e-02         0
   0.00000   0.70000   500.000  2599.376  9.669098859e+00  1.455721019e-03  2.697778619e+00  8.330684080e-02         0
   0.00000   0.70000   500.000  2563.959  1.232233412e+01  1.381123491e-03  2.828265564e+00  7.047124353e-02         0
